user_id,email,first_name,last_name,age,gender,country,state_province,city,subscription_plan,subscription_start_date,is_active,monthly_spend,primary_device,household_size,created_at,account_age_days,total_watch_time,avg_completion_percentage,total_searches,avg_search_results,recommendation_ctr,avg_recommendation_score,avg_rating,avg_sentiment_score
user_09316,lhuffman@example.net,Peter,Howard,40.0,Female,USA,Florida,Mirandastad,Basic,2025-06-12,True,3.06,Mobile,2.0,2023-07-21 07:34:13.617614,233,557.0,39.42142857142857,0.0,0.0,0.0,0.45825,3.0,0.431
user_09317,wendy89@example.com,Aaron,Yates,35.0,Male,USA,Maryland,New Brenda,Standard,2023-03-25,True,7.58,Gaming Console,6.0,2024-11-19 15:33:22.916450,1043,893.6,43.519999999999996,4.0,51.75,0.0,0.7232857142857142,0.0,0.0
user_09318,stephanie89@example.org,Melissa,Smith,31.0,Female,USA,New Jersey,Michellechester,Basic,2023-05-12,True,7.84,Desktop,3.0,2025-03-23 09:45:55.332028,995,252.2,59.480000000000004,3.0,63.0,0.0,0.41287723901333784,5.0,0.687
user_09319,cartersusan@example.org,Laura,Brennan,46.0,Male,USA,Tennessee,North Matthew,Premium,2023-01-08,True,8.28,Gaming Console,1.0,2025-06-12 14:43:49.381203,1119,386.2,30.4875,1.0,7.0,0.14285714285714285,0.6408571428571428,5.0,0.722
user_09320,scottanderson@example.com,Ricky,Hill,20.0,Female,USA,Ohio,Eugeneburgh,Basic,2025-04-11,True,28.18,Smart TV,2.0,2023-10-04 06:26:35.532170,295,618.7,36.81666666666667,3.0,61.0,0.0,0.40212723901333786,5.0,0.933
user_09321,patriciawilliams@example.net,Ann,Barrett,28.0,Female,USA,Washington,Simmonsborough,Premium+,2024-11-19,True,6.92,Mobile,4.0,2022-08-17 08:14:01.816945,438,325.5,55.527272727272724,4.0,66.25,0.0,0.6702035824213406,0.0,0.0
user_09322,kimberly84@example.com,Michelle,Robinson,43.0,Female,USA,Arizona,Destinyhaven,Premium,2025-05-05,True,26.25,Gaming Console,1.0,2023-06-05 19:34:14.324908,271,616.0,61.142857142857146,4.0,56.25,0.0,0.52275,4.0,0.6776666666666666
user_09323,cochranlisa@example.com,Melissa,Henderson,35.0,Female,USA,Wisconsin,Morrisonhaven,Basic,2022-08-26,True,10.13,Mobile,2.0,2024-11-23 05:09:36.052617,1254,678.2,48.74545454545455,1.0,93.0,0.5,0.6028772390133379,4.5,0.78
user_09324,benjamin92@example.net,James,Robinson,28.0,Unknown,USA,New Jersey,Lauraview,Standard,2024-07-17,True,15.17,Gaming Console,2.0,2024-11-08 04:39:16.425365,563,820.2,39.67272727272727,2.0,69.0,0.0,0.5048363186844504,5.0,0.0
user_09325,kevin96@example.com,Eric,Rogers,20.0,Female,USA,Ohio,Alicefort,Basic,2023-06-01,False,4.85,Laptop,2.0,2025-06-22 03:16:12.748725,975,959.2,39.612500000000004,3.0,23.0,0.0,0.4865017912106703,0.0,0.0
user_09326,vaughnrebekah@example.org,Kristy,Day,47.0,Female,USA,Virginia,North Anna,Premium,2024-12-23,True,12.76,Gaming Console,2.0,2023-06-28 07:21:49.456590,404,540.4,55.75,3.0,56.0,0.0,0.5639181593422252,5.0,0.987
user_09327,jeffrey07@example.com,John,Thompson,33.0,Male,USA,New York,New Mary,Standard,2024-03-30,True,41.95,Mobile,3.0,2024-06-16 19:43:00.426263,672,450.5,29.925,3.0,23.666666666666668,0.2857142857142857,0.4347869937219073,3.6666666666666665,0.6843333333333333
user_09328,jamesmoore@example.com,Brian,Brewer,35.0,Female,USA,Florida,North Samantha,Premium+,2024-01-22,True,29.23,Desktop,2.0,2022-08-12 05:26:56.343778,740,789.1,48.40625,2.0,44.5,0.3333333333333333,0.5915,4.0,0.6563333333333333
user_09329,nicholas21@example.org,Megan,Williams,50.0,Other,Canada,New Brunswick,Lisafort,Standard,2025-04-25,True,13.53,Mobile,2.0,2025-04-15 03:03:18.138913,281,758.0,49.65,3.0,38.0,0.0,0.465,3.0,0.4345
user_09330,wcortez@example.com,David,Walton,31.0,Male,Canada,Saskatchewan,Charlesland,Standard,2023-01-25,True,20.89,Desktop,4.0,2024-02-28 02:17:47.153595,1102,454.5,79.25,3.0,43.0,0.3333333333333333,0.5826666666666667,3.0,0.521
user_09331,michelleberg@example.com,Amanda,Wong,35.0,Male,Canada,Newfoundland and Labrador,Stevenhaven,Standard,2022-12-06,True,15.63,Desktop,2.0,2023-05-14 19:57:40.173181,1152,640.5,38.1,1.0,86.0,0.0,0.67875,4.5,0.3705
user_09332,anne69@example.net,Tara,Li,26.0,Female,Canada,Ontario,Pierceburgh,Basic,2023-09-30,True,3.42,Gaming Console,1.0,2025-06-19 21:33:46.420814,854,590.9,52.8,1.0,13.0,0.0,0.5607544780266758,0.0,0.0
user_09333,andrewacosta@example.com,Natalie,Williams,28.0,Male,Canada,Ontario,Deniseport,Basic,2024-04-28,True,17.47,Laptop,3.0,2023-11-07 06:50:47.601497,643,269.6,52.84285714285715,0.0,0.0,0.0,0.6818,4.0,0.55275
user_09334,sandersmorgan@example.net,Michael,Rice,42.0,Female,USA,Illinois,East Gloria,Standard,2024-05-12,True,12.19,Mobile,3.0,2025-03-19 22:24:39.428426,629,705.4,39.9625,4.0,42.5,0.25,0.41412723901333787,3.0,0.49
user_09335,rthomas@example.net,Pamela,Oconnor,39.0,Other,USA,Georgia,Port Paula,Basic,2024-10-05,True,7.13,Mobile,1.0,2022-08-15 04:03:16.879653,483,250.7,34.225,3.0,32.0,0.0,0.6434181593422252,0.0,0.0
user_09336,casehannah@example.net,Samantha,Morales,39.0,Female,USA,New Jersey,East Cynthia,Standard,2024-01-29,True,14.36,Smart TV,4.0,2023-09-26 21:58:14.953110,733,893.0,42.044444444444444,5.0,34.4,0.2,0.6368,0.0,0.0
user_09337,youngbarbara@example.net,David,Johnson,29.0,Male,Canada,Newfoundland and Labrador,Justinland,Standard,2024-10-25,True,2.86,Tablet,2.0,2025-07-14 20:57:10.066902,463,586.1,42.75,1.0,67.0,0.2,0.4983017912106703,3.0,0.5896666666666667
user_09338,washingtonjason@example.org,Jo,Perry,44.0,Unknown,Canada,Manitoba,Buchananfort,Premium,2025-02-02,True,46.71,Laptop,1.0,2024-11-28 13:28:41.424285,363,427.7,38.76363636363636,3.0,46.333333333333336,0.3333333333333333,0.5742514926755585,3.25,0.483
user_09339,carrollmary@example.org,Antonio,Foley,36.0,Female,USA,Pennsylvania,Port Jill,Basic,2022-09-21,True,31.61,Desktop,4.0,2025-03-16 19:04:23.619054,1228,331.59999999999997,22.46666666666667,3.0,22.666666666666668,0.5,0.40725,0.0,0.0
user_09340,tylerjones@example.net,Kelsey,Porter,49.0,Male,USA,Illinois,Lake Jennifer,Premium+,2025-06-15,True,1.4,Smart TV,3.0,2023-05-09 11:46:47.174535,230,544.4,71.3,4.0,77.0,0.25,0.40525,3.0,0.242
user_09341,kathy23@example.com,Christopher,Case,44.0,Female,USA,Virginia,Christopherside,Premium,2024-08-20,True,2.9,Smart TV,3.0,2023-05-28 21:59:55.735680,529,865.8,46.03333333333333,1.0,19.0,0.2,0.8077017912106703,3.0,0.404
user_09342,james08@example.com,William,Franklin,55.0,Female,USA,Wisconsin,Craneview,Standard,2023-01-26,True,5.36,Desktop,5.0,2024-06-30 15:19:29.793353,1101,231.7,36.1,1.0,5.0,0.3333333333333333,0.6204999999999999,3.0,0.597
user_09343,iyoung@example.org,Lawrence,Hess,64.0,Female,USA,Washington,Richardburgh,Basic,2025-01-10,True,10.52,Smart TV,1.0,2024-05-10 11:17:51.012820,386,102.2,48.0,1.0,87.0,0.0,0.4443333333333333,0.0,0.0
user_09344,kklein@example.org,Justin,Burns,38.0,Female,Canada,New Brunswick,Johnborough,Standard,2024-09-01,True,11.64,Laptop,3.0,2022-09-24 20:18:49.500968,517,643.1999999999999,74.43333333333334,0.0,0.0,0.0,0.6047142857142856,4.0,0.751
user_09345,jessicawhite@example.org,Diamond,Reese,46.0,Female,USA,Massachusetts,Port Justin,Basic,2025-01-07,True,11.69,Smart TV,2.0,2024-10-02 18:06:12.284434,389,600.2,58.4,0.0,0.0,0.16666666666666666,0.7201666666666666,5.0,0.865
user_09346,qbishop@example.com,Kurt,Paul,25.0,Female,USA,Massachusetts,Coxfort,Standard,2023-09-27,False,4.28,Mobile,6.0,2025-07-04 15:20:26.544945,857,502.0,37.736363636363635,2.0,43.0,0.0,0.6487999999999999,3.0,0.5085
user_09347,ssosa@example.org,Andrew,White,58.0,Male,Canada,Prince Edward Island,Adrianstad,Standard,2025-01-18,True,12.02,Smart TV,2.0,2025-07-08 18:42:56.198571,378,265.6,55.542857142857144,1.0,73.0,0.0,0.6831428571428572,2.5,0.272
user_09348,ypetty@example.org,Charles,Schmidt,17.0,Male,Canada,Alberta,Davidside,Premium,2024-03-25,True,10.42,Laptop,2.0,2024-08-01 13:16:44.392446,677,336.2,30.325,4.0,29.0,0.0,0.4831696520177838,3.0,0.446
user_09349,tamara79@example.org,Brandi,Palmer,43.0,Female,USA,Indiana,Lake Allen,Standard,2025-02-21,True,7.84,Gaming Console,2.0,2025-03-18 12:38:32.051618,344,396.8,52.199999999999996,1.0,13.0,0.25,0.7011272390133378,3.0,0.514
user_09350,regina00@example.com,Alexis,Robinson,53.0,Female,Canada,Quebec,Lake Sandraberg,Basic,2025-01-01,True,8.63,Smart TV,2.0,2025-03-14 03:17:07.655046,395,380.79999999999995,43.871428571428574,2.0,59.0,0.0,0.7423333333333333,4.5,0.6915
user_09351,rromero@example.com,Christopher,Thomas,35.0,Female,USA,Missouri,Peterburgh,Premium,2023-05-30,False,6.34,Tablet,2.0,2022-08-23 22:00:21.422156,977,248.8,49.144444444444446,5.0,49.8,0.3333333333333333,0.5458363186844505,5.0,0.6295
user_09352,colinrodriguez@example.org,Allison,Peterson,34.0,Unknown,Canada,British Columbia,Petersville,Standard,2023-03-15,True,11.94,Gaming Console,2.0,2024-12-06 16:13:54.215936,1053,218.6,47.028571428571425,1.0,63.0,0.25,0.5586908585200068,0.0,0.0
user_09353,tpacheco@example.net,Lisa,Woods,32.0,Female,Canada,New Brunswick,West Michellehaven,Standard,2024-01-18,True,13.53,Gaming Console,3.0,2024-07-06 14:26:46.500717,744,1256.5,64.12941176470588,1.0,81.0,0.0,0.6220000000000001,3.5,0.7285
user_09354,richard19@example.com,Tracy,Mitchell,27.0,Male,USA,Missouri,New Kathy,Premium,2024-07-17,True,0.88,Mobile,1.0,2023-03-04 16:10:36.289446,563,1095.1000000000001,29.75454545454545,2.0,59.5,0.0,0.5418363186844505,4.0,0.618
user_09355,owoodward@example.com,Derrick,Parrish,53.0,Unknown,Canada,New Brunswick,South Stevenshire,Premium,2025-04-28,True,10.12,Mobile,2.0,2023-10-03 05:43:33.631063,278,261.7,48.25714285714286,1.0,16.0,0.0,0.5607924130044459,0.0,0.0
user_09356,robertsonbrianna@example.com,Rebecca,Hill,47.0,Male,USA,Pennsylvania,South Danielle,Basic,2023-02-28,True,6.29,Smart TV,5.0,2024-08-03 18:33:06.231299,1068,456.4,50.22727272727273,4.0,61.5,0.0,0.4274181593422252,0.0,0.0
user_09357,dawn80@example.org,Stephen,Dorsey,44.0,Male,USA,Indiana,Jasontown,Basic,2023-04-22,True,14.88,Smart TV,2.0,2023-05-24 13:07:18.557060,1015,963.1,43.94444444444444,5.0,53.4,0.0,0.6936,3.6666666666666665,0.6176666666666667
user_09358,hwallace@example.org,Robert,Church,49.0,Female,USA,New York,Perezmouth,Basic,2023-07-23,True,9.15,Tablet,2.0,2023-05-26 19:24:24.410161,923,525.4,32.36,3.0,52.0,0.14285714285714285,0.5731428571428572,0.0,0.0
user_09359,wayne48@example.org,Alexander,Perez,37.0,Male,USA,New York,Transide,Standard,2024-04-04,True,3.54,Laptop,4.0,2024-03-15 18:54:56.006787,667,691.5,45.74444444444444,3.0,55.333333333333336,0.4,0.3146,4.0,0.7343333333333334
user_09360,coxkenneth@example.com,Jordan,Robinson,29.0,Female,USA,Pennsylvania,Port Miranda,Premium,2023-01-29,True,13.39,Gaming Console,3.0,2022-10-06 08:09:22.403713,1098,446.5,52.4,2.0,22.5,0.0,0.6226666666666666,1.0,0.322
user_09361,nmalone@example.org,Corey,Nguyen,12.0,Female,USA,Florida,Brownmouth,Basic,2024-10-23,True,29.93,Desktop,2.0,2025-04-10 00:12:52.960512,465,1262.3,41.56666666666667,1.0,74.0,0.5,0.5085000000000001,3.5,0.6577500000000001
user_09362,kirstenfernandez@example.net,Eric,Navarro,23.0,Male,Canada,Nova Scotia,Dawsonland,Standard,2024-05-18,True,16.66,Smart TV,2.0,2025-01-29 03:19:34.700490,623,534.2,37.746153846153845,3.0,50.333333333333336,0.0,0.6255000000000001,4.0,0.8266666666666667
user_09363,williampage@example.org,Joshua,Haynes,24.0,Female,USA,Indiana,Harrisborough,Premium,2024-01-06,True,14.77,Desktop,4.0,2025-05-06 13:11:46.008961,756,832.6,62.56923076923077,1.0,52.0,0.5,0.34,0.0,0.0
user_09364,jcastillo@example.net,Yolanda,Jones,37.0,Unknown,USA,Ohio,Donaldland,Basic,2024-04-18,True,1.88,Tablet,2.0,2024-03-29 07:10:09.314210,653,583.7,50.654545454545456,3.0,51.0,0.2857142857142857,0.6397142857142857,5.0,0.939
user_09365,jerrywilkinson@example.com,Martin,Walker,42.0,Male,USA,Missouri,Candaceview,Premium,2022-09-09,True,17.1,Laptop,1.0,2024-09-14 15:20:03.843883,1240,808.1,46.542857142857144,5.0,50.8,0.0,0.0,4.0,0.916
user_09366,joseph31@example.org,Leroy,Elliott,35.0,Female,USA,Virginia,Carrollhaven,Standard,2025-02-08,True,26.22,Tablet,2.0,2023-07-14 11:47:50.688513,357,728.9,58.715384615384615,2.0,58.5,0.25,0.29725,3.0,0.583
user_09367,jdavis@example.org,Amanda,Collins,28.0,Male,Canada,Manitoba,Sethburgh,Premium,2024-08-09,False,7.81,Desktop,6.0,2023-08-12 07:39:08.672043,540,375.40000000000003,54.5375,2.0,78.0,0.0,0.6303017912106703,3.6666666666666665,0.655
user_09368,rebeccacollins@example.com,Donna,Foley,42.0,Male,USA,Indiana,Jeffersonchester,Premium,2023-03-11,True,13.53,Smart TV,4.0,2024-10-22 00:24:46.782322,1057,265.0,35.544444444444444,1.0,67.0,0.2,0.6724,4.0,0.663
user_09369,matthew97@example.com,Lisa,Avila,40.0,Female,USA,Georgia,West Cassie,Premium,2025-02-13,True,25.56,Desktop,3.0,2024-04-16 19:09:58.439008,352,811.2,45.40833333333333,2.0,62.5,0.25,0.5772522390133379,3.25,0.62625
user_09370,abigailarnold@example.com,Mercedes,Knapp,32.0,Female,USA,California,Pamelamouth,Standard,2025-04-06,False,22.2,Gaming Console,2.0,2025-02-26 21:24:54.344326,300,746.7,43.08888888888889,2.0,88.5,0.6666666666666666,0.20133333333333334,0.0,0.0
user_09371,todd54@example.net,Eugene,Campbell,35.0,Female,Canada,Alberta,Robertstown,Standard,2023-01-29,True,20.02,Desktop,2.0,2022-10-24 08:18:34.478521,1098,519.9,54.922222222222224,1.0,13.0,0.0,0.5763333333333333,2.0,0.359
user_09372,dpowers@example.org,Cynthia,Harrell,22.0,Unknown,USA,Wisconsin,Youngview,Premium,2024-03-14,True,27.48,Gaming Console,4.0,2022-08-23 12:26:48.765411,688,789.7,51.75,1.0,24.0,0.0,0.722125,3.0,0.6669999999999999
user_09373,stephen56@example.com,Frank,Nichols,19.0,Male,Canada,Alberta,New Jose,Premium,2024-07-01,False,16.1,Desktop,1.0,2025-02-20 01:20:11.536626,579,555.0,43.81,2.0,58.0,0.0,0.47591815934222526,4.0,0.842
user_09374,jeremy48@example.net,Anthony,Humphrey,17.0,Unknown,USA,Michigan,West Anthony,Standard,2022-10-01,True,0.53,Smart TV,6.0,2022-09-14 14:57:12.039561,1218,346.5,40.0,4.0,57.5,0.5,0.429,0.0,0.0
user_09375,biancajones@example.org,Joseph,Martinez,39.0,Male,USA,Washington,West Jason,Premium+,2023-05-18,True,4.87,Smart TV,3.0,2023-07-11 23:28:52.144357,989,985.3,45.96153846153846,2.0,72.5,0.3333333333333333,0.4086666666666667,0.0,0.0
user_09376,jacob68@example.com,Anthony,Williams,14.0,Female,Canada,Newfoundland and Labrador,Ashleytown,Standard,2025-06-06,True,13.68,Tablet,3.0,2023-01-30 18:38:35.151369,239,503.2,56.8,0.0,0.0,0.0,0.7322500000000001,5.0,0.0
user_09377,andrea74@example.net,Ruben,Guerrero,24.0,Female,Canada,Nova Scotia,Jacobburgh,Basic,2025-02-25,True,28.1,Tablet,1.0,2023-03-19 12:04:20.889785,340,320.4,50.228571428571435,2.0,84.0,0.3333333333333333,0.6282514926755586,0.0,0.0
user_09378,jennifer96@example.org,Lawrence,Ferrell,23.0,Male,USA,California,Jonesfort,Premium+,2023-11-15,True,13.53,Desktop,1.0,2023-11-12 11:32:22.607908,808,959.7,57.0,5.0,36.2,0.375,0.43594085852000686,4.0,0.22266666666666665
user_09379,bscott@example.com,Amy,Brennan,33.0,Other,Canada,Ontario,Ashleyburgh,Standard,2023-05-14,True,13.53,Gaming Console,5.0,2023-05-27 22:30:06.856246,993,210.4,58.260000000000005,3.0,60.666666666666664,0.14285714285714285,0.5042155651504788,4.0,0.668
user_09380,johnsoncaroline@example.org,William,Mitchell,35.0,Male,USA,Tennessee,Wagnerberg,Standard,2023-07-25,True,12.8,Gaming Console,5.0,2023-08-09 02:15:09.855200,921,288.8,40.95,3.0,33.0,0.3333333333333333,0.502,3.0,0.482
user_09381,cpearson@example.net,Hannah,Horne,35.0,Female,Canada,Saskatchewan,West Stephanieburgh,Standard,2023-12-09,True,6.8,Mobile,3.0,2023-04-06 22:26:44.898126,784,576.2,29.599999999999998,3.0,56.666666666666664,0.0,0.5062514926755586,0.0,0.0
user_09382,harrislaura@example.com,Pamela,Clark,40.0,Unknown,USA,New Jersey,Lake Leslie,Standard,2023-01-17,True,22.04,Smart TV,5.0,2023-11-28 14:52:59.836231,1110,726.1,49.228571428571435,2.0,53.5,0.3333333333333333,0.634,4.0,0.864
user_09383,christophersmith@example.com,Shawn,Flores,35.0,Unknown,USA,Washington,New Staceyville,Standard,2024-03-20,True,2.97,Laptop,2.0,2024-05-28 08:54:20.538625,682,868.7,31.610526315789475,3.0,34.666666666666664,0.0,0.35325447802667576,2.0,0.195
user_09384,cheyennehoffman@example.org,Brian,Wood,35.0,Female,USA,Florida,New Timothy,Premium,2022-12-09,True,13.53,Tablet,2.0,2023-06-25 20:06:22.437898,1149,358.0,34.8,4.0,67.5,0.14285714285714285,0.6297869937219074,2.5,0.3405
user_09385,eward@example.com,Henry,Owens,50.0,Male,Canada,Prince Edward Island,Perryhaven,Standard,2024-12-01,True,20.93,Desktop,4.0,2024-01-30 14:43:01.624250,426,281.7,36.36,3.0,40.0,0.5,0.47650000000000003,4.0,0.638
user_09386,browncrystal@example.org,Janet,Ray,22.0,Female,Canada,Nova Scotia,Robertview,Standard,2025-02-16,True,18.13,Mobile,1.0,2022-11-18 20:12:07.194322,349,524.5,45.48181818181818,0.0,0.0,0.0,0.47825,3.0,0.30566666666666664
user_09387,harrisbrenda@example.org,John,Long,38.0,Female,USA,New Jersey,Clarkville,Premium,2022-12-05,True,4.85,Gaming Console,1.0,2022-08-17 17:50:52.116165,1153,597.0,55.42999999999999,2.0,25.5,0.3333333333333333,0.5293333333333333,3.5,0.706
user_09388,ooliver@example.com,Joseph,Hughes,22.0,Male,USA,Florida,Hughesville,Basic,2024-03-28,False,10.54,Mobile,2.0,2024-09-30 05:56:35.286725,674,426.6,38.51111111111111,2.0,27.5,0.2,0.4726,0.0,0.0
user_09389,omoore@example.com,Corey,Robinson,15.0,Other,Canada,Ontario,Ricemouth,Basic,2025-03-15,True,15.52,Laptop,1.0,2025-08-01 02:23:54.467072,322,501.8,59.870000000000005,3.0,66.33333333333333,0.3333333333333333,0.295,1.0,0.208
user_09390,ramseylouis@example.net,Stephanie,Melendez,35.0,Prefer not to say,USA,Illinois,East Juliafort,Premium,2024-11-27,True,28.57,Smart TV,3.0,2025-04-20 09:55:15.786399,430,614.1,56.8,2.0,91.0,0.0,0.39425,3.3333333333333335,0.5416666666666666
user_09391,michaelwalsh@example.net,Brandy,Park,16.0,Male,Canada,Nova Scotia,Sherryton,Basic,2023-12-22,True,39.6,Smart TV,1.0,2023-07-04 11:44:11.365711,771,303.90000000000003,54.0625,3.0,38.666666666666664,0.375,0.5227499999999999,3.5,0.5675
user_09392,alexiscamacho@example.com,Edward,Hansen,21.0,Male,Canada,British Columbia,Port Cynthiahaven,Premium,2025-06-04,True,6.23,Tablet,7.0,2023-05-22 23:23:15.947346,241,745.0,45.537499999999994,2.0,72.0,0.0,0.515625,3.0,0.47450000000000003
user_09393,john97@example.com,John,Brooks,26.0,Female,USA,Illinois,Garrettland,Basic,2024-09-20,False,13.53,Smart TV,1.0,2024-08-25 12:52:00.973375,498,272.2,40.56666666666667,1.0,85.0,0.2,0.4431017912106703,3.5,0.7435
user_09394,keith17@example.org,Jennifer,Yu,53.0,Male,Canada,Manitoba,West Carlaville,Premium+,2022-09-17,True,13.53,Desktop,3.0,2023-01-14 17:22:00.223209,1232,449.0,46.96666666666667,0.0,0.0,0.0,0.5093333333333333,3.0,0.465
user_09395,abigail89@example.com,Tammy,Villa,40.0,Female,Canada,New Brunswick,North John,Premium,2023-10-20,True,56.12,Desktop,1.0,2022-12-19 18:56:51.265532,834,530.9,54.09166666666667,3.0,62.0,0.5,0.5035,4.5,0.8049999999999999
user_09396,bdavis@example.com,Barbara,Arnold,41.0,Female,Canada,Manitoba,East Markmouth,Premium+,2024-11-26,True,9.03,Smart TV,2.0,2024-09-08 11:35:33.274761,431,414.5,41.266666666666666,1.0,58.0,0.3333333333333333,0.4353393040355677,3.25,0.4315
user_09397,douglasshaw@example.org,Matthew,Schroeder,31.0,Female,USA,Wisconsin,North Adam,Premium+,2024-09-19,True,4.81,Smart TV,3.0,2024-07-31 19:30:46.251223,499,357.7,32.2,2.0,87.0,0.1,0.5237,3.3333333333333335,0.6063333333333333
user_09398,cantumichele@example.org,Mitchell,Watkins,37.0,Female,USA,Arizona,Lake Darrell,Premium,2024-02-16,True,21.11,Gaming Console,2.0,2023-07-09 01:12:08.359760,715,189.6,34.03333333333333,4.0,61.75,0.0,0.9,2.5,0.4715
user_09399,ronaldcook@example.com,Marie,Phelps,41.0,Male,USA,California,Port Garrettshire,Standard,2024-11-28,True,4.64,Mobile,2.0,2025-07-01 07:33:19.759147,429,356.8,38.75,1.0,97.0,0.0,0.6940727080076217,2.5,0.5335
user_09400,dbrooks@example.com,Patty,Stein,34.0,Female,USA,New Jersey,Port Matthewland,Standard,2022-10-27,True,21.15,Mobile,6.0,2023-05-11 04:27:52.585999,1192,645.0,45.4,3.0,60.0,0.0,0.6675,5.0,0.7356666666666666
user_09401,awise@example.net,Karen,Sims,37.0,Male,USA,Georgia,South Michael,Premium,2022-09-10,True,3.02,Laptop,2.0,2025-05-08 17:47:27.085372,1239,424.8,41.08,4.0,69.25,0.14285714285714285,0.3707142857142857,4.0,0.778
user_09402,angelamorton@example.com,Michelle,Lee,35.0,Male,USA,Maryland,Wadeport,Standard,2023-12-27,True,10.12,Smart TV,2.0,2024-03-22 13:33:40.963281,766,645.0,48.2764705882353,1.0,14.0,0.5,0.4555,0.0,0.0
user_09403,jasonbaker@example.net,Alfred,Horn,38.0,Female,USA,Michigan,Port Brandonshire,Standard,2024-01-11,True,11.07,Smart TV,3.0,2024-09-20 23:33:41.973764,751,144.8,49.166666666666664,6.0,36.666666666666664,0.0,0.6057544780266757,3.0,0.47933333333333333
user_09404,ronaldhuff@example.org,Kelly,Pineda,65.0,Male,Canada,Prince Edward Island,New Ashley,Standard,2024-02-10,False,10.87,Tablet,6.0,2025-07-22 12:19:38.094509,721,265.9,49.51666666666667,4.0,34.0,0.3333333333333333,0.6548333333333333,2.0,0.36
user_09405,michael55@example.com,Marcia,Martin,35.0,Female,Canada,Newfoundland and Labrador,Kathleenmouth,Premium,2024-07-10,True,19.53,Gaming Console,2.0,2024-10-17 22:06:22.735646,570,1725.9,62.55833333333334,5.0,46.6,0.2,0.454,3.0,0.468
user_09406,sarahbentley@example.com,Jennifer,Adams,41.0,Male,USA,Indiana,Port Jodishire,Premium,2025-04-02,True,4.85,Smart TV,3.0,2024-12-11 09:53:59.818142,304,150.6,55.628571428571426,4.0,48.25,0.2,0.5214035824213406,3.5,0.531
user_09407,chadwilliams@example.net,Andre,Campbell,43.0,Unknown,USA,Indiana,East Joshua,Premium,2023-02-07,False,8.48,Smart TV,3.0,2024-08-16 13:04:47.725938,1089,398.2,29.0,2.0,36.0,0.0,0.7352544780266758,2.0,0.038
user_09408,ptrujillo@example.net,David,Lawrence,35.0,Other,USA,Pennsylvania,Jasonton,Premium+,2023-12-22,True,14.61,Desktop,2.0,2024-04-28 23:32:03.553856,771,542.1,50.89090909090908,2.0,29.0,1.0,0.822,4.0,0.722
user_09409,chall@example.org,Danielle,Harding,25.0,Female,Canada,Quebec,West Michelleshire,Basic,2023-11-30,True,17.84,Desktop,1.0,2025-03-05 11:14:10.162576,793,941.0,48.725,2.0,12.5,0.2,0.5660000000000001,5.0,0.912
user_09410,tamarajohnson@example.net,Kimberly,Keith,10.0,Unknown,Canada,Nova Scotia,Lake Tylerfurt,Standard,2022-12-15,True,15.27,Mobile,2.0,2022-12-25 07:31:17.533297,1143,571.6999999999999,52.11818181818182,6.0,55.333333333333336,0.2,0.573,5.0,0.9895
user_09411,mckinneymaxwell@example.org,Jennifer,Gonzalez,26.0,Female,Canada,Newfoundland and Labrador,New Kelli,Premium+,2024-07-21,True,9.49,Tablet,1.0,2022-09-15 17:23:14.666843,559,324.6,57.800000000000004,0.0,0.0,0.2857142857142857,0.4826441365790502,4.0,0.396
user_09412,sandrabuchanan@example.net,Timothy,Jones,25.0,Other,Canada,Newfoundland and Labrador,North Angela,Premium,2024-12-23,True,3.12,Laptop,2.0,2025-06-02 02:16:52.106845,404,282.5,36.28,2.0,52.0,0.0,0.6523333333333333,3.5,0.6160000000000001
user_09413,fyoung@example.net,Nathan,Barnes,26.0,Female,USA,Florida,West Brandon,Standard,2024-10-20,True,9.29,Desktop,2.0,2023-05-19 04:47:03.835594,468,693.6,54.95454545454545,3.0,64.33333333333333,0.09090909090909091,0.5757735414593955,2.0,0.41133333333333333
user_09414,mcdonaldkeith@example.net,James,Dillon,39.0,Male,USA,Tennessee,North Dennischester,Standard,2023-11-15,True,20.85,Tablet,2.0,2022-08-11 09:56:11.336213,808,488.70000000000005,49.05,3.0,58.333333333333336,0.0,0.7403772390133379,4.0,0.5680000000000001
user_09415,coreyhernandez@example.net,Seth,Mcgrath,42.0,Male,Canada,Nova Scotia,Doyleshire,Premium,2025-01-10,True,42.3,Mobile,1.0,2023-10-22 10:19:36.420081,386,732.2,52.16363636363636,0.0,0.0,0.3333333333333333,0.4186666666666667,4.0,0.4285
user_09416,amandaanthony@example.net,Amy,Davis,26.0,Female,USA,Massachusetts,Lake Sean,Premium,2022-12-04,True,6.79,Laptop,4.0,2024-10-26 21:46:04.758559,1154,345.9,47.154545454545456,2.0,29.0,0.0,0.6676,3.5,0.401
user_09417,pmoses@example.org,Troy,Phillips,38.0,Female,Canada,Alberta,Valdezville,Standard,2025-02-18,True,13.53,Mobile,2.0,2022-11-20 21:52:49.974717,347,729.2,47.81666666666666,3.0,38.333333333333336,0.0,0.54,5.0,0.914
user_09418,lward@example.net,Jesse,Green,32.0,Male,USA,New Jersey,Melissaton,Basic,2023-12-06,True,21.56,Laptop,4.0,2023-02-01 08:35:22.977797,787,824.9,57.06363636363637,2.0,66.5,0.0,0.6062,5.0,0.817
